src_ip_u32,src_port,dst_ip_u32,dst_port,proto,len_min,len_max,mean_len,iat_min_us,iat_max_us,mean_iat_us,total_len,flag_bits_sum
2650362253,80,3232270633,52265,6,13312,63488,22357.333984,6.480000,59.000000,18.768000,134144,9
2650362253,443,3232270633,50615,6,12033,15360,13781.500000,0.080000,116.559998,32.388000,82689,9
2650362253,80,3232270633,52269,6,13312,63488,22357.333984,0.440000,40.900002,17.612000,134144,9
1834981442,443,3232270633,34939,6,13312,15360,14549.666992,6.680000,178.679993,62.896000,87298,8
2650362253,80,3232270633,52284,6,13312,63488,22357.333984,6.720000,102.599998,35.816002,134144,9
2650362253,443,3232270633,50634,6,12033,15360,13781.500000,6.220000,64.260002,27.208000,82689,9
2650362253,80,3232270633,52287,6,13312,63488,22357.333984,6.440000,36.880001,13.280000,134144,9
2650362253,443,3232270633,50637,6,12033,15360,13781.500000,0.420000,26.540001,13.072000,82689,9
3232270650,55443,3232270764,49412,6,2307,51968,22059.666016,0.100000,9011.719727,1809.855957,132358,10
2915222222,443,3232270746,53696,6,11776,11776,11776.000000,33.360001,59711.898438,26227.580078,70656,6
2650362253,80,3232270633,52306,6,13312,63488,22357.333984,0.180000,21.040001,7.976000,134144,9
2650362253,443,3232270633,50656,6,12033,15360,13781.500000,6.420000,51.060001,23.480000,82689,9
2650362253,80,3232270633,52309,6,13312,63488,22357.333984,0.060000,39.160000,12.504000,134144,9
921945265,443,3232270842,34799,6,13312,21760,18773.333984,0.120000,26923.779297,5393.967773,112640,10
2650362253,443,3232270633,50659,6,12033,15360,13781.500000,0.080000,44.759998,12.832000,82689,9
2650362253,80,3232270633,52312,6,13312,63488,22357.333984,0.080000,19.260000,8.508000,134144,9
2650362253,443,3232270633,50662,6,12033,15360,13781.500000,6.240000,71.639999,28.719999,82689,9
2650362253,80,3232270633,52315,6,13312,63488,22357.333984,0.240000,93.720001,22.504000,134144,9
2650362253,443,3232270633,50665,6,12033,15360,13781.500000,0.100000,82.480003,21.651999,82689,9
2650362253,80,3232270633,52318,6,13312,63488,22357.333984,6.520000,11.420000,8.424000,134144,9
2650362253,443,3232270633,50668,6,12033,15360,13781.500000,6.460000,39.240002,13.244000,82689,9
2650362253,80,3232270633,52321,6,13312,63488,22357.333984,6.160000,32.860001,15.600000,134144,9
336403666,25050,3232270727,61194,6,11776,11776,11776.000000,0.060000,9985.339844,3745.000000,70656,6
910501276,443,3232270728,49665,6,11776,49152,20778.666016,6.300000,54.959999,18.860001,124672,9
2650362253,443,3232270633,50671,6,12033,15360,13781.500000,6.440000,62.560001,29.020000,82689,9
232899427,443,3232270778,58144,6,12034,13312,13099.000000,0.060000,18.820000,7.580000,78594,9
2650362253,80,3232270633,52336,6,13312,63488,22357.333984,0.260000,26.940001,9.508000,134144,9
2650362253,443,3232270633,50686,6,12033,15360,13781.500000,0.280000,70.360001,19.296000,82689,9
2650362253,80,3232270633,52339,6,13312,63488,22357.333984,0.100000,19.240000,7.732000,134144,9
2650362253,443,3232270633,50689,6,12033,15360,13781.500000,0.100000,48.720001,16.464001,82689,9
872688319,443,3232270675,41993,6,13312,21760,18773.333984,18.600000,146111.625000,29255.894531,112640,10
916959699,443,3232270740,33568,6,13312,55041,23808.333984,0.500000,121076.476562,24253.134766,142850,8
2650362253,80,3232270633,52342,6,13312,63488,22357.333984,6.460000,105.000000,41.624001,134144,9
2650362253,443,3232270633,50692,6,12033,15360,13781.500000,6.360000,125.139999,43.627995,82689,9
2650362253,80,3232270633,52345,6,13312,63488,22357.333984,0.200000,59.240002,21.431999,134144,9
917326778,443,3232270740,41316,6,13312,22272,18944.000000,0.080000,122241.101562,24461.052734,113664,10
2650362253,443,3232270633,50695,6,12033,15360,13781.500000,6.320000,51.540001,18.620001,82689,9
2650362253,80,3232270633,52348,6,13312,63488,22357.333984,6.180000,32.020000,14.168000,134144,9
2650362253,443,3232270633,50698,6,12033,15360,13781.500000,0.320000,51.439999,16.132000,82689,9
578096573,443,3232270746,32800,6,11776,18432,13824.000000,0.060000,97476.796875,19513.912109,82944,8
1834981542,443,3232270633,43544,6,12033,15360,13781.500000,0.500000,49.099998,23.808001,82689,8
2650362253,443,3232270633,50727,6,12033,15360,13440.166992,0.320000,18.959999,7.924000,80641,9
2650362253,80,3232270633,52380,6,13312,63488,22357.333984,6.360000,70.040001,29.296000,134144,9
2650362253,443,3232270633,50730,6,12033,15360,13781.500000,5.620000,37.619999,17.620001,82689,9
2650362253,80,3232270633,52383,6,13312,63488,22357.333984,6.280000,37.220001,15.200000,134144,9
2650362253,443,3232270633,50733,6,12033,15360,13781.500000,0.120000,56.639999,20.900000,82689,9
2650362253,80,3232270633,52386,6,13312,63488,22357.333984,6.240000,26.160000,11.552000,134144,9
2650362253,443,3232270633,50736,6,12033,15360,13781.500000,0.300000,52.099998,15.616000,82689,9
2650362253,80,3232270633,52389,6,13312,63488,22357.333984,0.260000,63.480000,21.808001,134144,9
2650362253,443,3232270633,50739,6,12033,15360,13781.500000,6.560000,106.699997,36.279999,82689,9
753806216,8883,3232270819,60776,6,13312,21248,18602.666016,6.400000,18611.660156,7225.643555,111616,10
2650362253,80,3232270633,52393,6,13312,63488,22357.333984,0.080000,45.900002,19.059999,134144,9
1834981442,443,3232270633,35063,6,13312,15360,14549.666992,0.580000,322.880005,89.984001,87298,8
3232270650,55443,3232270675,40414,6,2307,51968,16086.333008,6.300000,16746.679688,3367.052002,96518,9
2650362253,80,3232270633,52408,6,13312,63488,22016.000000,8.240000,41.680000,18.368000,132096,9
2650362253,443,3232270633,50758,6,12033,15360,13781.500000,0.100000,86.720001,29.980001,82689,9
2650362253,80,3232270633,52411,6,13312,63488,22357.333984,6.200000,63.299999,21.864000,134144,9
2650362253,443,3232270633,50761,6,12033,15360,13781.500000,6.320000,91.559998,24.803999,82689,9
2650362253,80,3232270633,52414,6,13312,63488,22357.333984,0.280000,35.500000,12.252000,134144,9
2650362253,443,3232270633,50764,6,12033,15360,13781.500000,0.440000,58.340000,19.392000,82689,9
873251920,8886,3232270784,51669,6,11776,27904,22528.000000,23.360001,105733.640625,21212.492188,135168,10
2650362253,80,3232270633,52417,6,13312,63488,22357.333984,6.380000,58.060001,23.316002,134144,9
2902291388,5228,3232270653,51772,6,13312,20224,14464.000000,6.540000,107492.437500,25706.664062,86784,7
2650362253,443,3232270633,50767,6,12033,15360,13781.500000,6.540000,58.500000,26.403999,82689,9
872599617,80,3232270764,38746,6,13312,13312,13312.000000,32.900002,4337.000000,986.219971,79872,12
2650362253,80,3232270633,52420,6,13312,63488,22357.333984,0.320000,38.939999,14.300000,134144,9
2650362253,443,3232270633,50770,6,12033,15360,13781.500000,0.140000,45.200001,15.732000,82689,9
2650362253,80,3232270633,52424,6,13312,63488,22357.333984,6.280000,45.639999,19.247999,134144,9
873251920,8886,3232270759,51482,6,11776,27904,22528.000000,7.860000,18252.119141,7116.023926,135168,10
2650362253,443,3232270633,50786,6,13312,15104,13610.666992,0.180000,42.060001,12.268000,81664,9
753381544,443,3232270668,34670,6,13312,49152,22997.333984,6.440000,55.160000,32.579998,137984,8
2650362253,80,3232270633,52439,6,13312,63488,22357.333984,0.260000,57.500000,19.148001,134144,9
2650362253,443,3232270633,50789,6,12033,15360,13781.500000,0.360000,52.279999,19.488001,82689,9
232899692,443,3232270675,56028,6,13312,21248,15957.333008,0.120000,17109.919922,3425.884033,95744,10
2650362253,80,3232270633,52442,6,13312,63488,22357.333984,6.460000,19.920000,10.508000,134144,9
2650362253,443,3232270633,50792,6,12033,15360,13781.500000,0.340000,41.480000,14.748000,82689,9
2650362253,80,3232270633,52445,6,13312,63488,22357.333984,6.300000,12.880000,10.088000,134144,9
2650362253,443,3232270633,50795,6,12033,15360,13781.500000,0.080000,84.379997,19.563999,82689,9
2650362253,80,3232270633,52460,6,13312,63488,22357.333984,6.180000,39.200001,12.872000,134144,9
2650362253,443,3232270633,50810,6,12033,15360,13781.500000,6.200000,43.700001,17.059999,82689,9
2650362253,80,3232270633,52463,6,13312,63488,22357.333984,0.260000,12.720000,6.372000,134144,9
2650362253,443,3232270633,50813,6,12033,15360,13781.500000,0.120000,29.980000,9.904000,82689,9
2650362253,80,3232270633,52466,6,13312,63488,22357.333984,6.620000,131.080002,41.759998,134144,9
2650362253,443,3232270633,50816,6,12033,15360,13781.500000,6.240000,84.500000,27.931999,82689,9
2650362253,80,3232270633,52469,6,13312,63488,22357.333984,0.260000,13.140000,6.792000,134144,9
2650362253,443,3232270633,50819,6,12033,15360,13781.500000,6.440000,51.139999,18.208000,82689,9
2650362253,80,3232270633,52472,6,13312,63488,22357.333984,0.100000,48.660000,18.020000,134144,9
2650362253,443,3232270633,50822,6,12033,15360,13781.500000,0.080000,39.040001,16.632000,82689,9
2650362253,80,3232270633,52482,6,13312,63488,22357.333984,0.360000,19.420000,9.208000,134144,9
2650362253,443,3232270633,50832,6,12033,15360,13781.500000,0.360000,91.760002,28.036001,82689,9
2650362253,80,3232270633,52485,6,13312,63488,22357.333984,0.260000,35.480000,16.552000,134144,9
2650362253,443,3232270633,50835,6,12033,15360,13781.500000,0.080000,39.619999,14.444000,82689,9
2650362253,80,3232270633,52488,6,13312,63488,22357.333984,0.100000,52.880001,16.959999,134144,9
2650362253,443,3232270633,50838,6,12033,15360,13781.500000,6.140000,80.279999,24.864000,82689,9
878217891,443,3232270819,52597,6,13312,15360,14208.333008,0.100000,32.880001,12.832000,85250,8
2650362253,80,3232270633,52504,6,13312,63488,22357.333984,0.400000,60.320000,19.252001,134144,9
2650362253,443,3232270633,50854,6,12033,15360,13781.500000,5.540000,52.720001,17.219999,82689,9
2650362253,80,3232270633,52507,6,13312,63488,22357.333984,6.280000,50.340000,17.908001,134144,9
2650362253,443,3232270633,50857,6,12033,15360,13781.500000,3.740000,68.599998,18.576000,82689,9
2650362253,80,3232270633,52510,6,13312,63488,22357.333984,6.300000,13.400000,10.308001,134144,9
2650362253,443,3232270633,50860,6,12033,15360,13781.500000,6.620000,59.820000,20.084000,82689,9
2650362253,80,3232270633,52513,6,13312,63488,22357.333984,6.100000,35.840000,16.252001,134144,9
2650362253,443,3232270633,50863,6,12033,15360,13781.500000,6.480000,58.520000,22.140001,82689,9
1834981442,443,3232270633,35187,6,13312,15360,14208.333008,0.100000,29.500000,11.684000,85250,8
2650362253,443,3232270633,50879,6,12033,15360,13440.166992,0.200000,15.620000,7.248000,80641,9
2650362253,80,3232270633,52532,6,13312,63488,22357.333984,6.080000,143.399994,51.020000,134144,9
2650362253,443,3232270633,50882,6,12033,15360,13781.500000,6.340000,79.540001,26.247999,82689,9
2650362253,80,3232270633,52535,6,13312,63488,22357.333984,0.280000,45.299999,15.620000,134144,9
2650362253,443,3232270633,50885,6,12033,15360,13781.500000,6.480000,52.340000,25.491999,82689,9
2650362253,80,3232270633,52538,6,13312,63488,22357.333984,6.160000,32.139999,12.264000,134144,9
2650362253,443,3232270633,50888,6,12033,15360,13781.500000,6.300000,65.400002,20.943998,82689,9
2650362253,80,3232270633,52541,6,13312,63488,22357.333984,0.460000,30.219999,13.804000,134144,9
2650362253,443,3232270633,50891,6,12033,15360,13781.500000,0.100000,68.300003,26.552000,82689,9
2650362253,80,3232270633,52544,6,13312,63488,22357.333984,6.400000,31.700001,12.728000,134144,9
2902291388,5228,3232270653,51774,6,13312,13312,13312.000000,6.000000,25026.279297,10393.595703,79872,6
597822746,8886,3232270671,17593,6,11776,27904,22528.000000,12.780000,16204.200195,3289.895996,135168,10
2650362253,443,3232270633,50894,6,12033,15360,13781.500000,6.320000,112.019997,33.180000,82689,9
886680177,80,3232270740,49250,6,11776,41472,17578.666016,0.060000,46.720001,12.984000,105472,8
2650362253,80,3232270633,52547,6,13312,63488,22357.333984,6.500000,114.120003,41.043999,134144,9
2650362253,443,3232270633,50897,6,12033,15360,13781.500000,5.500000,55.560001,16.128000,82689,9
875292917,8886,3232270768,51438,6,11776,27904,22528.000000,6.360000,16603.500000,3349.040039,135168,10
2650362253,80,3232270633,52551,6,13312,63488,22357.333984,0.080000,18.920000,8.772000,134144,9
2650362253,443,3232270633,50901,6,12033,15360,13781.500000,0.360000,45.360001,18.652000,82689,9
2650362253,80,3232270633,52554,6,13312,63488,22357.333984,0.080000,80.559998,18.812000,134144,9
2650362253,443,3232270633,50904,6,12033,15360,13781.500000,0.100000,46.660000,11.948000,82689,9
1679138039,8886,3232270674,51577,6,11776,27904,22528.000000,12.760000,73357.601562,14735.240234,135168,10
2650362253,80,3232270633,52557,6,13312,63488,22357.333984,0.120000,42.360001,13.648000,134144,9
2650362253,443,3232270633,50907,6,12033,15360,13781.500000,6.440000,66.800003,24.000000,82689,9
875912337,443,3232270724,59435,6,13312,63744,42837.332031,0.340000,14679.240234,2939.868164,257024,10
2650362253,80,3232270633,52560,6,13312,63488,22357.333984,0.280000,42.480000,12.724000,134144,9
2650362253,443,3232270633,50910,6,12033,15360,13781.500000,0.320000,55.259998,19.087999,82689,9
2650362253,80,3232270633,52563,6,13312,63488,22357.333984,6.100000,44.820000,18.216000,134144,9
2650362253,443,3232270633,50913,6,12033,15360,13781.500000,6.460000,60.700001,19.188000,82689,9
2650362253,80,3232270633,52566,6,13312,63488,22357.333984,6.460000,12.980000,9.016000,134144,9
2650362253,443,3232270633,50916,6,12033,15360,13781.500000,6.380000,36.459999,12.764000,82689,9
2650362253,80,3232270633,52569,6,13312,63488,22357.333984,6.380000,48.680000,20.040001,134144,9
2650362253,443,3232270633,50919,6,12033,15360,13781.500000,0.340000,39.099998,16.988001,82689,9
232899432,443,3232270678,39966,6,10753,15360,13568.166992,6.120000,12.860000,7.676000,81409,8
2650362253,443,3232270633,50931,6,12033,15360,13440.166992,6.160000,50.759998,15.192000,80641,9
2650362253,80,3232270633,52606,6,13312,63488,22357.333984,0.100000,39.200001,13.028000,134144,9
1834981542,443,3232270633,43792,6,12033,15360,13781.500000,11.600000,83.139999,34.487999,82689,8
232899692,443,3232270842,33152,6,13312,23040,16811.666016,0.100000,6.580000,5.084000,100870,10
2650362253,80,3232270633,52622,6,13312,63488,22357.333984,6.140000,20.260000,11.664000,134144,9
2650362253,443,3232270633,50972,6,12033,15360,13781.500000,6.380000,38.740002,20.316000,82689,9
2650362253,80,3232270633,52625,6,13312,63488,22357.333984,0.100000,37.340000,11.408000,134144,9
2650362253,443,3232270633,50975,6,12033,15360,13781.500000,0.260000,53.060001,14.572000,82689,9
2650362253,80,3232270633,52628,6,13312,63488,22357.333984,0.300000,89.040001,23.511999,134144,9
2650362253,443,3232270633,50978,6,12033,15360,13781.500000,6.200000,61.799999,18.799999,82689,9
885945347,8883,3232270801,55454,6,11776,27904,22528.000000,6.080000,161172.218750,32253.285156,135168,10
